"","gsis_id","display_name","common_first_name","first_name","last_name","short_name","football_name","suffix","esb_id","nfl_id","pfr_id","pff_id","otc_id","espn_id","smart_id","birth_date","position_group","position","ngs_position_group","ngs_position","height","weight","headshot","college_name","college_conference","jersey_number","rookie_season","last_season","latest_team","status","ngs_status","ngs_status_short_description","years_of_experience","pff_position","pff_status","draft_year","draft_round","draft_pick","draft_team"
"17725","PUR369148","Dave Pureifory","Dave","David","Pureifory",NA,NA,NA,"PUR369148",NA,"PureDa20",NA,NA,NA,"32005055-5236-9148-ee1c-69d9a2fa5c87","1949-07-12","DL","DE",NA,NA,73,260,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jxf0lfh1fdj2605qjv0a","Eastern Michigan",NA,"0",1974,1982,"DET","ACT",NA,NA,11,NA,NA,NA,NA,NA,NA
"17726","00-0030853","Loucheiz Purifoy","Loucheiz","Loucheiz","Purifoy",NA,NA,NA,"PUR428258",NA,"PuriLo01","8988","3400","17234","32005055-5242-8258-dc77-abe855557aef","1992-12-16","DB","CB",NA,NA,71,188,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wddkilqblzec4jhsspaj","Florida",NA,"23",2014,2014,"IND","CUT",NA,NA,0,"CB","A",NA,NA,NA,NA
"17727","00-0026396","Maurice Purify","Maurice","Maurice","Purify",NA,NA,NA,"PUR445883",NA,"PuriMa00",NA,NA,"11831","32005055-5244-5883-dff0-d2dbbb8f6886","1986-01-17","WR","WR",NA,NA,75,226,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ywm9tzb6gknmkb2ot6py","Nebraska; City College (SF)",NA,"0",2008,2009,"CIN","DEV",NA,NA,1,NA,NA,NA,NA,NA,NA
"17728","PUR461435","Dave Purling","Dave","David","Purling",NA,NA,NA,"PUR461435",NA,"PurlDa20",NA,NA,NA,"32005055-5246-1435-a57c-14b00948a66f","1962-06-26","DL","DT",NA,NA,77,240,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tzgktpgg70jbied5rtj2","USC",NA,"0",1987,1987,"LA","ACT",NA,NA,0,NA,NA,NA,NA,NA,NA
"17729","00-0013308","Lovett Purnell","Lovett","Lovett","Purnell",NA,NA,NA,"PUR656509",NA,"PurnLo00",NA,NA,"1098","32005055-5265-6509-5c12-7967590c05e1","1972-04-07","TE","TE",NA,NA,75,245,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qklflaqj8y3wxjko6fna","West Virginia",NA,"48",1996,1999,"BAL","CUT",NA,NA,4,NA,NA,1996,7,216,"NE"
"17730","00-0013310","Andre Purvis","Andre","Andre","Purvis",NA,NA,NA,"PUR727046","22473","PurvAn20",NA,NA,"1285","32005055-5272-7046-da81-e155a6cfe7ac","1973-07-14","DL","DE",NA,NA,76,310,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lwgiubrsgttgpqa5bcha","North Carolina",NA,"97",1997,1999,"CIN","ACT",NA,NA,3,NA,NA,1997,5,144,"CIN"
"17731","00-0026804","Ryan Purvis","Ryan","Ryan","Purvis",NA,NA,NA,"PUR760401",NA,"PurvRy00",NA,NA,"12551","32005055-5276-0401-a91b-15a8951851fd","1986-05-08","TE","TE",NA,NA,76,260,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qibqdgq90dzstnw2tf0v","Boston College",NA,"80",2009,2010,"TB","ACT",NA,NA,1,NA,NA,NA,NA,NA,NA
"17732","00-0039544","Will Putnam","Will","Will","Putnam","W.Putnam","Will",NA,"PUT177928","57663","PutnWi00","99655","12230","4426393","32005055-5417-7928-da90-fac36337c4d4","2000-08-13","OL","C","OL","C",76,301,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/clwvsywtoyawl9dhn7gv","Clemson","Atlantic Coast Conference","67",2024,2026,"LV","ACT","ACT","Active",2,"C","A",NA,NA,NA,NA
"17733","00-0021100","Jeb Putzier","Jeb","Jebediah","Putzier",NA,NA,NA,"PUT553720","27324","PutzJe00","1174",NA,"3768","32005055-5455-3720-5da8-207be427d184","1979-01-20","TE","TE",NA,NA,76,251,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/osae9a6y8mgztjsfrjz3","Boise State",NA,"87",2002,2008,"DEN","ACT",NA,NA,7,NA,NA,2002,6,191,"DEN"
"17734","PUT664464","Rollin Putzier","Rollin","Rollin","Putzier",NA,NA,NA,"PUT664464",NA,"PutzRo20",NA,NA,NA,"32005055-5466-4464-96ab-7d8bc4303bc2","1965-12-10","DL","NT",NA,NA,76,279,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rfl46zicp6vpxtzp1nqp","Oregon",NA,"0",1988,1989,"SF","ACT",NA,NA,2,NA,NA,1988,4,88,"GB"
"17735","PUZ415291","Dave Puzzuoli","Dave","Phillip","Puzzuoli",NA,NA,NA,"PUZ415291",NA,"PuzzDa20",NA,NA,NA,"32005055-5a41-5291-cdb1-741fae176c54","1961-01-12","DL","NT",NA,NA,75,260,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qfps4ctx032y3t1lu94u","Pittsburgh",NA,"0",1983,1987,"CLE","ACT",NA,NA,5,NA,NA,1983,6,149,"CLE"
"17736","00-0021969","Brad Pyatt","Brad","Bradley","Pyatt",NA,NA,NA,"PYA622937",NA,"PyatBr00",NA,NA,"5338","32005059-4162-2937-3c3a-3cb306f6503b","1980-04-16","WR","WR",NA,NA,71,195,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x2cwusve5ha2xcype4q4","Northern Colorado; Kentucky",NA,"0",2003,2006,"PIT","CUT",NA,NA,4,NA,NA,NA,NA,NA,NA
"17737","PYL498348","David Pyles","David","Robert","Pyles",NA,NA,NA,"PYL498348",NA,"PyleDa20",NA,NA,NA,"32005059-4c49-8348-e9cb-772882c467a9","1960-09-03","OL","OT",NA,NA,77,275,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i6eu2gfx4jibqs7tjtx5","Miami (Ohio)",NA,"0",1987,1987,"LV","ACT",NA,NA,1,NA,NA,NA,NA,NA,NA
"17738","00-0013317","Jim Pyne","Jim","James","Pyne",NA,NA,NA,"PYN566472",NA,"PyneJi20",NA,NA,"652","32005059-4e56-6472-9273-c12686e430af","1971-11-23","OL","C",NA,NA,74,297,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ciux51jh7xqbztirhuhl","Virginia Tech",NA,"73",1994,2001,"PHI","ACT",NA,NA,8,NA,NA,1994,7,200,"TB"
"17739","QUA118654","Jerry Quaerna","Jerry","Jerold","Quaerna",NA,NA,NA,"QUA118654",NA,"QuaeJe20",NA,NA,NA,"32005155-4111-8654-2c41-ca661a0517d2","1963-10-09","OL","OT",NA,NA,78,275,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xnw6nklrjkyleygeaabf","Michigan",NA,"0",1987,1987,"DET","ACT",NA,NA,0,NA,NA,NA,NA,NA,NA
"17740","00-0033584","Elijah Qualls","Elijah","Elijah","Qualls","E.Qualls","Elijah",NA,"QUA229892","45027","QualEl00","11969","5800","3052175","32005155-4122-9892-7e3c-cf53edb77df8","1995-02-11","DL","DT","DL","INTERIOR_LINE",73,321,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jjnaydu3vo5wxpav0s07","Washington","Pacific Twelve Conference","0",2017,2018,"CAR","DEV","CUT","Waivers/No Rec.",2,"DI","A",2017,6,214,"PHI"
"17741","QUA355962","Bernard Quarles","Bernard","Bernard","Quarles",NA,NA,NA,"QUA355962",NA,"QuarBe20",NA,NA,NA,"32005155-4135-5962-c05a-147b5f28857d","1960-01-04","QB","QB",NA,NA,74,215,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s3bytgvwocqxzrzmfrm3","Hawaii; UCLA",NA,"0",1987,1987,"LA","ACT",NA,NA,1,NA,NA,NA,NA,NA,NA
"17742","00-0029383","Cyhl Quarles","Cyhl","Cyhl","Quarles",NA,NA,NA,"QUA356579",NA,"QuarCy00","7510","1851","15521","32005155-4135-6579-ecda-5e6d9467f21d","1989-04-06","DB","SAF",NA,NA,75,212,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fm7alnbxbbmltbjs2j5w","Wake Forest",NA,"0",2012,2012,"NE","DEV",NA,NA,0,NA,NA,NA,NA,NA,NA
"17743","00-0030775","Kelcy Quarles","Kelcy","Kelcy","Quarles","K.Quarles","Kelcy",NA,"QUA361520","41613","QuarKe01","9094","3490","17235","32005155-4136-1520-a6aa-88ff84c7a515","1992-01-23","DL","DT","DL","INTERIOR_LINE",76,310,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ux3gyuipxj3s9txrxzph","South Carolina","Southeastern Conference","0",2014,2016,"IND","DEV","DEV","Active",2,"DI",NA,NA,NA,NA,NA
"17744","00-0013322","Shelton Quarles","Shelton","Shelton","Quarles",NA,NA,NA,"QUA366462",NA,"QuarSh20",NA,NA,"1324","32005155-4136-6462-7b0f-75dc6b3a45c9","1971-09-11","LB","MLB",NA,NA,73,225,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yoofi2kftfgpokon62dx","Vanderbilt",NA,"53",1997,2006,"TB","ACT",NA,NA,10,NA,NA,NA,NA,NA,NA
"17745","00-0027753","Andrew Quarless","Andrew","Andrew","Quarless",NA,NA,NA,"QUA373212","35593","QuarAn00","5677","1088","13440","32005155-4137-3212-b420-6b1a00df36d6","1988-10-06","TE","TE",NA,NA,76,252,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kzha0sj05e9x2gefmkjx","Penn State",NA,"49",2010,2016,"DET","CUT",NA,NA,6,"TE",NA,2010,5,154,"GB"
"17746","00-0023702","Michael Quarshie","Michael","Michael","Quarshie",NA,NA,NA,"QUA379962",NA,NA,NA,NA,NA,"32005155-4137-9962-4bfe-7048df318306","1979-11-13","DL","DT",NA,NA,74,295,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xj2cppapnqgfpyeila8z","Columbia",NA,"73",2006,2006,"LV","RES",NA,NA,1,NA,NA,NA,NA,NA,NA
"17747","00-0024537","Kurt Quarterman","Kurt","Kurt","Quarterman",NA,NA,NA,"QUA393462","32457",NA,NA,NA,NA,"32005155-4139-3462-1242-08160488c561","1985-10-05","OL","OL",NA,NA,77,325,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qkshd6dddrsallynu4lp","Louisville",NA,"0",2007,2009,"DET","DEV",NA,NA,1,NA,NA,NA,NA,NA,NA
"17748","00-0036235","Shaquille Quarterman","Shaquille","Shaquille","Quarterman","S.Quarterman","Shaquille",NA,"QUA404376","52548","QuarSh00","51048","8880","4037468","32005155-4140-4376-6a71-2239f66d740b","1997-10-28","LB","LB",NA,NA,72,240,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/onbbvyvxbxgktkew2v1o","Miami","Atlantic Coast Conference",NA,2020,2024,"LAC","ACT","CUT","R/UFA",5,"LB","P",2020,4,140,"JAX"
"17749","00-0013323","Brad Quast","Brad","Brad","Quast",NA,NA,NA,"QUA415291",NA,NA,NA,NA,NA,"32005155-4141-5291-a880-789240f56467","1968-06-05","LB","LB",NA,NA,73,245,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m17yaqa9eiasy0sw1hnw","Iowa",NA,"0",1992,1992,"PHI","RES",NA,NA,1,NA,NA,NA,NA,NA,NA
"17750","00-0027512","Ko Quaye","Ko","Kommonyan","Quaye",NA,NA,NA,"QUA687174",NA,"QuayKo00",NA,NA,NA,"32005155-4168-7174-d931-be966023c807","1987-05-11","DL","DT",NA,NA,73,307,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pr0tbdw2fzcvb38bkezx","South Dakota",NA,"74",2010,2010,"CLE","ACT",NA,NA,0,NA,NA,NA,NA,NA,NA
"17751","QUE276861","Jeff Queen","Jeff","Jeffrey","Queen",NA,NA,NA,"QUE276861",NA,"QueeJe00",NA,NA,NA,"32005155-4527-6861-dbe4-bcead87eae83","1946-08-15","RB","RB",NA,NA,73,217,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rytj8umoai5aqgte0v9y","Morgan State",NA,"0",1974,1974,"HOU","ACT",NA,NA,6,NA,NA,NA,NA,NA,NA
"17752","00-0036323","Patrick Queen","Patrick","Patrick","Queen","P.Queen","Patrick",NA,"QUE308806","52436","QueePa00","57941","8768","4242207","32005155-4530-8806-168a-7e9ee3bd3f96","1999-08-13","LB","LB","LB","MLB",72,232,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/doxpcjbw3vigxuj4xdqu","LSU","Southeastern Conference","6",2020,2026,"PIT","ACT","ACT","Active",7,"LB","A",2020,1,28,"BAL"
"17753","00-0034566","Kyle Queiro","Kyle","Kyle","Queiro","K.Queiro","Kyle",NA,"QUE362049","46750","QueiKy00","49064","7353","3045249","32005155-4536-2049-471b-c8ab83c17a96","1994-12-18","LB","LB",NA,NA,74,230,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lckwnmawvws5g4n6r9k7","Northwestern",NA,"41",2018,2018,"DAL","DEV","CUT",NA,0,NA,NA,NA,NA,NA,NA
"17754","00-0035727","Durval Queiroz","Durval","Durval","Queiroz","D.Queiroz","Durval",NA,"QUE374049","47750",NA,"92926",NA,"4421391","32005155-4537-4049-ab35-fd0c5f338988","1992-08-27","OL","G","TE","TE",76,330,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u7r7mvyn1zjs0yyagcnw","","NO COLLEGE","69",2019,2021,"MIA","DEV","DEV","Int'l PSquad",1,NA,NA,NA,NA,NA,NA
"17755","00-0013325","Jeff Query","Jeff","Jeffrey","Query",NA,NA,NA,"QUE553722",NA,"QuerJe00",NA,NA,"6575","32005155-4555-3722-a086-2a60cbb7d7f8","1967-03-07","WR","WR",NA,NA,72,165,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vfjhxg0nd32nl0krinau","Millikin University",NA,"0",1989,1995,"WAS","CUT",NA,NA,7,NA,NA,1989,5,124,"GB"
"17756","00-0030097","David Quessenberry","David","David","Quessenberry","D.Quessenberry","David",NA,"QUE597984","40124","QuesDa00","7957","2349","15946","32005155-4559-7984-fe6c-8f632e818cdc","1990-08-24","OL","OT","OL","G",77,310,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/u9tqc6zzwioplioiixpm","San Jose State","Mountain West Conference","68",2013,2026,"LA","UFA","ACT","Active",9,"T","A",2013,6,176,"HOU"
"17757","00-0036453","Paul Quessenberry","Paul","Paul","Quessenberry","P.Quessenberry","Paul",NA,"QUE601359","53168","QuesPa00","14811",NA,"2575891","32005155-4560-1359-ed93-1702824af91e","1992-01-08","TE","TE","RB","FB",74,251,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tphvxkcxomqimzajpdk6","Navy","American Athletic Conference","45",2020,2021,"HOU","DEV","CUT","Practice Squad",1,NA,NA,NA,NA,NA,NA
"17758","00-0034392","Scott Quessenberry","Scott","Scott","Quessenberry","S.Quessenberry","Scott",NA,"QUE604734","46224","QuesSc00","23918",NA,"3047572","32005155-4560-4734-c237-1b908b524f27","1995-03-23","OL","C","OL","C",75,310,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zqaqqvrkslfwsd9jpe9d","UCLA","Pacific Twelve Conference",NA,2018,2024,"HOU","DEV","DEV","PS; Vet",7,NA,NA,2018,5,155,"LAC"
"17759","00-0029640","Brian Quick","Brian","Brian","Quick","B.Quick","Brian",NA,"QUI043372","38563","QuicBr00","7037","1311","14914","32005155-4904-3372-c81b-5dab4da43909","1989-06-05","WR","WR",NA,NA,75,215,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tayczwuhluj2hyrva3cp","Appalachian State",NA,"83",2012,2018,"WAS","CUT","CUT",NA,7,"WR",NA,2012,2,33,"LA"
"17760","QUI055372","Greg Quick","Greg","Gregory","Quick",NA,NA,NA,"QUI055372",NA,"QuicGr20",NA,NA,NA,"32005155-4905-5372-c6c4-521fc5323ae9","1964-04-26","OL","OT",NA,NA,76,280,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/shxqubmn0p4d7svjrldw","Catawba College",NA,"0",1987,1987,"ATL","ACT",NA,NA,0,NA,NA,NA,NA,NA,NA
"17761","QUI110744","Jerry Quick","Jerry","Jerry","Quick",NA,NA,NA,"QUI110744",NA,"QuicJe20",NA,NA,NA,"32005155-4911-0744-8260-d3d52bcb60c9","1963-12-30","OL","OT",NA,NA,77,279,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/stzpmsmw8gwvabgrklyl","Wichita State University; Kansas; Butler County JC",NA,"0",1987,1987,"PIT","ACT",NA,NA,1,NA,NA,NA,NA,NA,NA
"17762","QUI166116","Mike Quick","Mike","Michael","Quick",NA,NA,NA,"QUI166116",NA,"QuicMi00",NA,NA,NA,"32005155-4916-6116-42b3-40935e9b261d","1959-05-14","WR","WR",NA,NA,74,190,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pvgxk0hkyqmhu9txqmbk","N.C. State",NA,"0",1982,1990,"PHI","ACT",NA,NA,9,NA,NA,1982,1,20,"PHI"
"17763","00-0031400","Bryce Quigley","Bryce","Bryce","Quigley",NA,NA,NA,"QUI210988",NA,"QuigBr00","9149","3665","17485","32005155-4921-0988-49ff-4b6fbdb7b25c","1992-06-26","OL","G",NA,NA,77,295,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bnsjgvwfg7x0iwa9yltm","San Diego State",NA,"0",2014,2014,"LAC","DEV",NA,NA,0,NA,NA,NA,NA,NA,NA
"17764","00-0029493","Ryan Quigley","Ryan","Ryan","Quigley","R.Quigley","Ryan",NA,"QUI231988","39375","QuigRy00","7573","2146","15616","32005155-4923-1988-ceed-6f2fde0f14f2","1990-01-26","SPEC","P",NA,NA,74,205,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x4iusmtkekesjjq4rcvn","Boston College",NA,"4",2012,2017,"MIN","ACT","CUT",NA,5,"P",NA,NA,NA,NA,NA
"17765","QUI276860","Fred Quillan","Fred","Frederick","Quillan",NA,NA,NA,"QUI276860",NA,"QuilFr00",NA,NA,NA,"32005155-4927-6860-7638-a34157072393","1956-01-27","OL","C",NA,NA,77,261,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sptbot43srrlro1gssxx","Oregon",NA,"0",1978,1987,"SF","ACT",NA,NA,10,NA,NA,1978,7,175,"SF"
"17766","00-0027081","Glover Quin","Glover","Glover","Quin","G.Quin","Glover","Jr.","QUI360604","34563","QuinGl99","5035","1980","12716","32005155-4936-0604-34b1-ea9a6a37750f","1986-01-15","DB","FS","DB","SAFETY",72,207,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ei3tqugetowcz2ix3o2p","New Mexico; Southwest Mississippi JC","Mountain West Conference","27",2009,2018,"DET","ACT","ACT","Active",10,"S",NA,2009,4,112,"HOU"
"17767","00-0025409","Brady Quinn","Brady","Brayden","Quinn",NA,NA,NA,"QUI529720","32215","QuinBr00","3638","492","10466","32005155-4952-9720-7be0-33f2c1caad7b","1984-10-27","QB","QB",NA,NA,75,235,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ezqavugaagjzhsqhoicz","Notre Dame",NA,"3",2007,2013,"LA","RES",NA,NA,7,"QB",NA,2007,1,22,"CLE"
"17768","00-0034339","Trey Quinn","Trey","David","Quinn","T.Quinn","Trey",NA,"QUI729117","46325","QuinTr00","38276","7141","3115365","32005155-4972-9117-2267-ebb16141b054","1995-12-07","WR","WR","WR","SLOT_WR",72,200,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ln6e9abuw9gjvaqjwltw","SMU; LSU","American Athletic Conference",NA,2018,2023,"DET","CUT","CUT","PS; Vet",3,"WR","P",2018,7,256,"WAS"
"17769","QUI581406","Jeff Quinn","Jeff","Jeffrey","Quinn",NA,NA,NA,"QUI581406",NA,NA,NA,NA,NA,"32005155-4958-1406-1e03-8b215cc7525c","1958-02-16","QB","QB",NA,NA,75,205,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/l2flxl1r9azsiqriqpam","Nebraska",NA,"0",1982,1982,"TB","RET",NA,NA,1,NA,NA,NA,NA,NA,NA
"17770","00-0023733","Joe Quinn","Joe","Joe","Quinn",NA,NA,NA,"QUI587031",NA,NA,NA,NA,NA,"32005155-4958-7031-8dae-686a988bc096","1980-06-01","OL","G",NA,NA,76,290,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cxs9s6ef9fbg70quzm13","Minnesota",NA,"0",2005,2005,"GB","RES",NA,NA,0,NA,NA,NA,NA,NA,NA
"17771","00-0013338","Jonathan Quinn","Jonathan","Jonathan","Quinn",NA,NA,NA,"QUI592656","23535","QuinJo00",NA,NA,"1639","32005155-4959-2656-7e3a-b4ecf54811b4","1975-02-27","QB","QB",NA,NA,78,240,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/si9khqodmgm8fhdemxku","Middle Tennessee State; Tulane",NA,"12",1998,2004,"CHI","ACT",NA,NA,7,NA,NA,1998,3,86,"JAX"
"17772","QUI609092","Kelly Quinn","Kelly","Kelly","Quinn",NA,NA,NA,"QUI609092",NA,"QuinKe20",NA,NA,NA,"32005155-4960-9092-83e3-80d17d484a14","1963-08-20","LB","LB",NA,NA,73,220,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ssz3dolprkr7whhrmkip","Michigan State",NA,"0",1987,1987,"MIN","ACT",NA,NA,1,NA,NA,NA,NA,NA,NA
"17773","QUI664464","Marcus Quinn","Marcus","Marcus","Quinn",NA,NA,NA,"QUI664464",NA,"QuinMa20",NA,NA,NA,"32005155-4966-4464-8664-b4f3e5953172","1959-06-27","DB","DB",NA,NA,73,205,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sdrnjfnwxdzsq7mbrroz","LSU",NA,"0",1987,1987,"TB","ACT",NA,NA,1,NA,NA,NA,NA,NA,NA
"17774","00-0013341","Mike Quinn","Mike","Michael","Quinn",NA,NA,NA,"QUI675714",NA,"QuinMi00",NA,NA,"1374","32005155-4967-5714-fe58-e864a72268a9","1974-04-15","QB","QB",NA,NA,76,216,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kuyy3jx1kxkpuyfkgkby","Stephen F. Austin State",NA,"11",1997,2003,"HOU","ACT",NA,NA,6,NA,NA,NA,NA,NA,NA
"17775","00-0027040","Richard Quinn","Richard","Richard","Quinn",NA,NA,NA,"QUI710607","34515","QuinRi00","4987","2050","12552","32005155-4971-0607-f839-7476dd47f38f","1986-09-06","TE","TE",NA,NA,76,264,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s8p5h3josowbunutkenu","North Carolina",NA,"89",2009,2012,"CIN","ACT",NA,NA,3,"TE",NA,2009,2,64,"DEN"
"17776","00-0027952","Robert Quinn","Robert","Robert","Quinn","R.Quinn","Robert",NA,"QUI715221","37087","QuinRo00","6166","1343","13984","32005155-4971-5221-618f-7f85cefdf3b3","1990-05-18","DL","DE",NA,NA,76,264,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/g8hslz6tb43l7xbmxzfh","North Carolina","Atlantic Coast Conference","98",2011,2022,"PHI","ACT","U01","R/UFA",12,"ED","A",2011,1,14,"LA"
"17777","00-0037277","Teagan Quitoriano","Teagan","Teagan","Quitoriano","T.Quitoriano","Teagan",NA,"QUI815277","54635","QuitTe00","84036","10215","4374045","32005155-4981-5277-f216-e0cb1124852e","2000-03-15","TE","TE","TE","TE",78,259,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ecx86iiwr69wkwupjvzk","Oregon State","Pacific Twelve Conference",NA,2022,2026,"ARI","ACT","ACT","Active",5,"TE","A",2022,5,170,"HOU"
"17778","00-0031031","Brent Qvale","Brent","Brent","Qvale","B.Qvale","Brent",NA,"QVA373627","41843","QvalBr01","8921","3505","17087","32005156-4137-3627-94ac-3314501041d5","1991-03-11","OL","G","OL","T",79,315,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/semnuw5rf28v3paauh43","Nebraska","Big Ten Conference","76",2014,2020,"HOU","RES","CUT","R/I; NOT 90",6,"T",NA,NA,NA,NA,NA
"17779","00-0013345","Marc Raab","Marc","Marc","Raab",NA,NA,NA,"RAA088990",NA,"RaabMa20",NA,NA,NA,"32005241-4108-8990-1d69-207a8af94578","1969-01-26","OL","C",NA,NA,75,265,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kuo9vwkq9m9kon70oy99","USC",NA,"57",1993,1998,"LAC","CUT",NA,NA,1,NA,NA,NA,NA,NA,NA
"17780","RAB166116","Bob Raba","Bob","Robert","Raba",NA,NA,NA,"RAB166116",NA,"RabaBo20",NA,NA,NA,"32005241-4216-6116-f830-02f42878363d","1955-04-23","TE","TE",NA,NA,73,222,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zjrvhck15bei5q9uw25p","Maryland",NA,"0",1977,1981,"WAS","ACT",NA,NA,5,NA,NA,NA,NA,NA,NA
"17781","00-0020450","Casey Rabach","Casey","Casey","Rabach",NA,NA,NA,"RAB179616","26312","RabaCa20","852",NA,"2641","32005241-4217-9616-e598-108a57ef847e","1977-09-24","OL","C",NA,NA,76,288,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/n7jysra8vfaxyjff8fxq","Wisconsin",NA,"61",2001,2010,"WAS","ACT",NA,NA,10,NA,NA,2001,3,92,"BAL"
"17782","00-0025711","Jerard Rabb","Jerard","Jerard","Rabb",NA,NA,NA,"RAB319482",NA,NA,NA,NA,NA,"32005241-4231-9482-1328-04cb09a9998b","1984-08-19","WR","WR",NA,NA,74,201,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uh2fvg1tgncisowe0kz7","Boise State; Saddleback Community College",NA,"0",2007,2007,"SF","DEV",NA,NA,0,NA,NA,NA,NA,NA,NA
"17783","00-0023300","Russell Rabe","Russell","Russell","Rabe",NA,NA,NA,"RAB370566",NA,NA,NA,NA,NA,"32005241-4237-0566-2c91-c6188409e7d5","1982-06-21","LB","LB",NA,NA,74,228,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nbds26pthojunnk8avqa","Duluth/University of Minnesota",NA,"0",2006,2006,"SF","DEV",NA,NA,0,NA,NA,NA,NA,NA,NA
"17784","00-0024749","Germaine Race","Germaine","Germaine","Race",NA,NA,NA,"RAC166115",NA,NA,NA,NA,"10947","32005241-4316-6115-4963-dfae05991b33","1985-04-07","RB","RB",NA,NA,70,218,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/scnib3n4nouikpdu3s6e","Pittsburg State (KS)",NA,"16",2007,2007,"LAC","RES",NA,NA,0,NA,NA,NA,NA,NA,NA
"17785","00-0026179","Chilo Rachal","Chilo","Chilo","Rachal",NA,NA,NA,"RAC237924","33120","RachCh20","4353","341","11273","32005241-4323-7924-58b0-ed51b969e4d8","1986-03-15","OL","G",NA,NA,77,323,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oprvv5jta2vbrdwpxvui","USC",NA,"62",2008,2012,"CHI","RSN",NA,NA,5,"G",NA,2008,2,39,"SF"
"17786","00-0013352","Latario Rachal","Latario","Latario","Rachal",NA,NA,NA,"RAC249174",NA,"RachLa00",NA,NA,"8173","32005241-4324-9174-87ae-267be36772a0","1973-01-31","WR","WR",NA,NA,71,183,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hl26wqbualqfl7ojgndz","Fresno State; El Camino",NA,"85",1997,1998,"LAC","CUT",NA,NA,2,NA,NA,NA,NA,NA,NA
